"tf.blind","z.total","multiplied.mean","cond.exp"
0.0242283940434027,0.739,0.021210034295248,0.0287009936336238
0.0287975032972377,0.891,0.0281391736808751,0.0315815641760663
0.0385365381234853,0,0,NA
0.0280911332713441,0.875,0.0272496019436546,0.0311424022213195
0.0243408754374321,0.45,0.0148577737509677,0.0330172750021504
0.0432074098921465,0.984,0.0431479490056573,0.043849541672416
0.0229369205245753,0.317,0.00851406560476053,0.0268582511191184
0.0331071535811543,0.77,0.0306975788766001,0.0398669855540261
0.0421892566159496,0.964,0.041964246945426,0.0435313764994045
0.033137270947281,0.969,0.0330278611972909,0.0340844800797635
0.0196522654065605,0.729,0.017591365289345,0.0241308165834637
0.0256862678635913,0.523,0.0172238644076685,0.0329328191351214
0.0327065469251227,0.69,0.0264449587011698,0.0383260271031447
0.0369965452167987,0.682,0.0327528229103336,0.0480246670239495
0.0204290230145536,0.572,0.0147601655668501,0.025804485256731
0.0313678864136525,0.965,0.0312573540513259,0.0323910404676953
0.0254433213886331,0.594,0.0177946320652394,0.0299572930391236
0.0770424398132304,0.998,0.0770371290230274,0.0771915120471216
0.024760732482499,0.617,0.0190102764228063,0.0308108207825062
0.0328428448209993,0.923,0.032387518231447,0.0350894022009177
0.0267298614072078,0.698,0.0225269665826436,0.0322735910926126
0.0340220165951551,0.941,0.0336711083816268,0.0357822618295715
0.0330846674684133,0.992,0.0330666002114578,0.0333332663421954
0.034328894296054,0.976,0.0342346621821614,0.0350764981374604
0.0293551403267225,0.885,0.0285201031381948,0.0322261052408981
0.0289804743915977,0.677,0.0243464703695629,0.0359622900584385
0.0241526880195867,0.241,0.0086787591402979,0.036011448714929
0.0220034539921346,0.629,0.0166440119675092,0.0264610683108255
0.0397321428132414,0.962,0.039475244028695,0.0410345572023856
0.0400007628026347,0.803,0.0372018312076297,0.0463285569210831
0.0311822241830387,0.887,0.0297467346648081,0.033536341223008
0.0315392326264214,0.43,0.0189338486808604,0.0440322062345592
0.0410075284938316,0.914,0.0403870500829084,0.0441871445108407
0.0260749436873875,0.381,0.0120797833514702,0.031705468114095
0.0381535573621028,0.982,0.0380921681262532,0.0387903952405837
0.0260464969427733,0.866,0.0250779545279054,0.0289583770530086
0.0231732907831955,0.69,0.0196382286352545,0.0284612009206587
0.0297526464071397,0.935,0.0294531700444929,0.0315007166251261
0.0274338104887866,0.532,0.0147513215206542,0.0277280479711546
0.0336414415826792,0.441,0.0162133887107424,0.0367650537658558
0.0245381184063196,0.727,0.0181258057402541,0.0249323325175435
0.0333470327517217,0.763,0.0298754016230531,0.039155179060358
0.0247326176423893,0.354,0.00851292168530709,0.024047801370924
0.030932351751551,0.464,0.0150728359503593,0.0324845602378434
0.0584914162293532,1,0.0584914162293532,0.0584914162293532
0.025580329366986,0.888,0.0248670288374435,0.0280034108529769
0.0277817712646235,0.631,0.0218361402577636,0.0346056105511309
0.0282824686589373,0.837,0.0259345960217986,0.0309851804322564
0.0225495788665139,0.659,0.019494142569687,0.0295813999540015
0.0312783194297092,0.974,0.0311972723475822,0.0320300537449509
0.0305033898286573,0.083,0.00319134558087217,0.038449946757496
0.0221104020449486,0.689,0.0193920376707044,0.028145192555449
0.0310265518182457,0.915,0.0304218976403322,0.0332479755632046
0.0512876649204323,0.977,0.0512014503294968,0.0524068068879189
0.0283783242905627,0.625,0.0229026775296738,0.0366442840474781
0.0349219670850387,0.506,0.0232440336988063,0.0459368254917121
0.0278036103246554,0.579,0.0194896320926864,0.0336608499010127
0.0201878838264503,0.473,0.0133918538142747,0.0283125873451897
0.023978198334745,0.612,0.0191512991452449,0.0312929724595505
0.0271080293112489,0.369,0.0156089334004182,0.0423006325214585
0.0765779582423569,0.996,0.0765662231702963,0.0768737180424661
0.0274428003845829,0.572,0.0211064391187194,0.0368993690886702
0.0258652169698721,0.572,0.0180118707369686,0.0314892845051899
0.0298639665586186,0.927,0.0293529083143604,0.0316644102636035
0.0379011223002382,0.931,0.037501916225604,0.0402813278470504
0.0428214305959892,0.903,0.0418862705525613,0.0463856816750403
0.0385957132274197,0.997,0.038587622685426,0.0387037338870872
0.0373777351963826,0.913,0.0366306611687222,0.0401212060993671
0.02885855053138,0.441,0.0176572061936485,0.0400390163121282
0.0292066175724573,0.966,0.0290655786279208,0.0300885907121334
0.0257251949143843,0.052,0.00187207876143562,0.0360015146429926
0.0189398229707447,0.538,0.0133522498269213,0.0248183082284783
0.0280205437078594,0.438,0.0186616803075907,0.0426065760447275
0.0282650254463089,0.301,0.0106862620296913,0.0355025316601041
0.0291275188227736,0.004,0.000153619511328228,0.0384048778320569
0.0430087853472398,0.932,0.0423985056704314,0.0454919588738534
0.0507595109081982,0.877,0.04919298865738,0.0560923473858381
0.0212403820556372,0.668,0.0181453235898607,0.0271636580686537
0.0244358673205023,0.543,0.0164834560621689,0.0303562726743442
0.0285329570877067,0.812,0.0271832336066907,0.0334768886781905
0.0311150219515434,0.756,0.0280945016715358,0.0371620392480632
0.0326886625090007,0.982,0.0326196412035971,0.0332175572338056
0.0213124122468248,0.396,0.01026872860789,0.0259311328482072
0.0527187553955468,0.999,0.0527175090265331,0.0527702793058389
0.0263534367694683,0.652,0.0207674641965196,0.0318519389517172
0.0329916601973887,0.815,0.0311579232350468,0.0382305806564991
0.0374774763746972,0.987,0.0374375083454196,0.0379306062263623
0.0283021831712259,0.731,0.0253388139134267,0.0346632201278067
0.0348778971931696,0.885,0.0338615102493451,0.0382615935020848
0.0341446082146218,0.436,0.0166471446840024,0.0381815245045926
0.0215314224786605,0.733,0.018403370209119,0.0251069170656466
0.0259960869285861,0.884,0.0246161137158956,0.0278462824840448
0.0289099345732488,0.655,0.0231502508981623,0.0353438945010111
0.037401502412588,0.969,0.0372649834790208,0.0384571552931071
0.0222979846899602,0.836,0.0209495806227699,0.0250593069650358
0.0320904690764331,0.855,0.0306823754452267,0.0358858192341833
0.0223008714337326,0.734,0.0195737705577357,0.0266672623402394
0.0460856246245508,0.902,0.0451561238693621,0.0500622215846586
0.0246445596381321,0.427,0.0123373273014448,0.0288930381766858
0.0453391945487706,0.189,0.00788469280177158,0.0417179513321247
0.0290999247641244,0.931,0.0284524674159554,0.0305611894908221
0.0533427805688261,0.98,0.053242265582081,0.0543288424306949
0.0257742292739551,0.735,0.0203978228781336,0.0277521399702497
0.0222384363924106,0.555,0.0165934738715787,0.0298981511199617
0.0273671429258612,0.042,0.00146534562317413,0.034889181504146
0.0441656435917723,0.992,0.0441458988012558,0.0445019141141691
0.0276803830472494,0.24,0.00894123036235273,0.037255126509803
0.0372238653131118,0.934,0.036544111455959,0.0391264576616263
0.0289578944559967,0.856,0.0276632766173059,0.032316911936105
0.031155555327059,0.297,0.0152194405877298,0.051243907702794
0.0263877958416683,0.711,0.0232675976544079,0.0327251725097158
0.0282084725978455,0.819,0.0265858163238613,0.0324613141927488
0.0524138067928345,0.984,0.0523666522629037,0.0532181425436013
0.0436927561831926,0.854,0.0420352351352241,0.0492215868093959
0.043187634622178,0,0,NA
0.0285570753179327,0.935,0.0282525989127291,0.030216683329122
0.0388118276463286,0.984,0.0387780931018361,0.0394086312010529
0.0244962542707622,0.861,0.0234128345027395,0.0271926068556789
0.0383836889283338,0.82,0.0365170402104183,0.0445329758663637
0.0343025082938853,0.983,0.0342683233685445,0.0348609596831582
0.0344677888791126,0.954,0.0339118654870453,0.0355470288124165
0.0324106585997225,0.885,0.0314063791052847,0.0354874340172709
0.0435956635876889,0.999,0.0435935875792714,0.0436372248040755
0.0363944834005013,0.891,0.0355716910802307,0.0399233345457134
0.0317288917873212,0.924,0.0312233882157039,0.0337915456879912
0.0285166078931282,0.806,0.0265533090274328,0.0329445521432169
0.0250483125409158,0.76,0.0225165861144116,0.0296270869926469
0.0333372161453561,0.892,0.0323470150569692,0.0362634697948085
0.0369312893634346,0.799,0.0343967562296135,0.0430497574838717
0.0328158561011596,0.076,0.00206481987516759,0.0271686825679946
0.0175943573471776,0.215,0.0065501555554805,0.0304658397929326
0.0373221315529837,0.918,0.0367387028065919,0.04002037342766
0.0266251852468096,0.103,0.00237835909042857,0.0230908649556172
0.022157682958435,0.645,0.0169608348363345,0.0262958679633092
0.0303707051806369,0.381,0.012466458264152,0.0327203628980368
0.0301256977999723,0.969,0.0300070352765954,0.0309670126693451
0.0412670692241768,0.994,0.0412485663818429,0.0414975516919948
0.0434114344806614,0.964,0.0430875941744891,0.0446966744548643
0.0290687048953044,0.384,0.015903603653393,0.0414156345140443
0.0367686706558445,0.941,0.0360332130136933,0.0382924686649238
0.030711190610716,0.9,0.0299363848377898,0.0332626498197665
0.0261857869099926,0.875,0.0252084163828574,0.0288096187232656
0.0303929673920788,0.973,0.0302888569826524,0.0311293494169089
0.0262046509539453,0.347,0.0101548507886983,0.0292646996792458
0.0352692657203336,0.781,0.0330319242955384,0.0422943973054269
0.0276868582782061,0.678,0.0229409545332225,0.033836216125697
0.033974363777335,0.792,0.0312104315818811,0.0394071105831832
0.0316444354239108,0.916,0.030823712345491,0.0336503409885273
0.0265423376398,0.895,0.0259265929193191,0.0289682602450493
0.027821923874196,0.59,0.0162184519743726,0.027488901651479
0.0486568312493604,0.921,0.0481644405644382,0.0522958095162195
0.0227433192780359,0.612,0.0172789633943178,0.0282336003175128
0.028745097672192,0.89,0.0280844405832481,0.0315555512171328
0.0341845790667968,0.888,0.0333591888210795,0.0375666540777922
0.0277418391149966,0.144,0.00392771831992957,0.0272758216661776
0.0331318509453883,0.969,0.0330220628424411,0.0340784962254294
0.0385158449919684,0.95,0.0382637218708237,0.0402776019692881
0.0333173552553657,0.897,0.0325570814873838,0.0362955200528247
0.0385838815626282,0.793,0.0334584775564266,0.0421922793901975
0.0376928068427269,0.639,0.0305069453579856,0.0477416985257991
0.0309457463222347,0.978,0.0308947892633562,0.0315897640729613
0.0517471446853388,0,0,NA
0.0294477687330509,0.809,0.0275164274712673,0.0340128893340757
0.0357724737605991,0,0,NA
0.0336073505916873,0.106,0.00426473327651111,0.0402333327972746
0.0299913334576464,0.905,0.0292881243854698,0.0323625683817346
0.0301553581498959,0.877,0.0292869757448867,0.0333944991389814
0.037135614097766,0.988,0.037099082981523,0.0375496791310961
0.0290636610049286,0.896,0.0282694986473662,0.031550779740364
0.0378152100094689,0.056,0.00266658397395302,0.0476175709634468
0.0261346496909706,0.968,0.0259946576195408,0.0268539851441538
0.0262060504616447,0.844,0.0247685993399883,0.0293466816824506
0.033061882330018,0.576,0.0252398609251512,0.0438192029950542
0.0302547291582868,0.921,0.029787406518927,0.0323424609326026
0.0346799867340776,0.936,0.0342478818284366,0.0365896173380732
0.0526635312701514,0.972,0.0524681652705634,0.0539795938997566
0.0416233885879047,0.988,0.0415805289427791,0.0420855556101003
0.0348977035552719,0.711,0.0320339948884308,0.0450548451314076
0.0293082119805216,0.749,0.0259266610872682,0.0346150348294635
0.0319435888216495,0.991,0.0319196188914587,0.0322095044313408
0.0302739239561012,0.844,0.0281695692629065,0.0333762668991783
0.0389976921978134,0.932,0.0385667235324655,0.0413806046485681
0.0281531305780277,0.32,0.00964121998342368,0.030128812448199
0.0353712855758493,0,0,NA
0.030935806089449,0.929,0.0305276898527568,0.0328608071612022
0.0283293060361428,0.75,0.0260856769121692,0.034780902549559
0.0229637415351285,0.606,0.018161846239161,0.0299700432989455
0.0273130970221357,0.758,0.0239436156474535,0.0315878834399123
0.0278364061581803,0.495,0.0154468087939931,0.0312056743312992
0.0333777704656425,0.835,0.0309953283175176,0.0371201536736738
0.0317746307266564,0.917,0.0309620948921689,0.033764552772267
0.0364020830348696,0.851,0.0351410514106523,0.0412938324449498
0.0294241922450788,0.849,0.028236856107057,0.0332589589011273
0.0363974962757302,0.842,0.0343984399678012,0.0408532541185287
0.0232088257622214,0.78,0.0205711701538628,0.0263732950690549
0.0382972509083434,0.958,0.0380973439995034,0.0397675824629472
0.0271155422292851,0.128,0.00320840413925785,0.025065657337952
0.046709677792195,0.849,0.0435058951541045,0.0512436927610183
0.0255972341201092,0.397,0.010686572558857,0.0269183187880529
0.0300367948317682,0.891,0.0289677331387881,0.0325114850042515
0.0384154256912455,0.642,0.0314095111582737,0.0489244722091491
0.0238988193573961,0.935,0.0235014176296945,0.0251352060210637
0.0273030694492254,0.908,0.026348352903486,0.0290180098056013
0.032776891462068,0.944,0.0322793572389326,0.034194234363276
0.0286353863537584,0.899,0.0279794594840027,0.0311228692814268
0.0441623900467044,0,0,NA
0.0241716407247454,0.566,0.0184520933271672,0.0326008716027689
0.034331163753029,0.623,0.0263008644844375,0.0422164758979734
0.0390262183712514,0.76,0.0357667955548288,0.0470615730984589
0.0408219655375903,0.9,0.0397796821888227,0.0441996468764696
0.0250033153831453,0.761,0.0225154479345086,0.0295866595722846
0.0247242591038511,0.674,0.0199652847928637,0.0296220842624091
0.0277273407186084,0.727,0.0254013076822328,0.0349399005257672
0.0329577554923588,0.875,0.0317118507343632,0.0362421151249865
0.030011756017367,0.673,0.0251051135902289,0.0373032891385274
0.0418396465545317,0.97,0.0416405942157947,0.0429284476451492
0.0241524011499302,0.548,0.0170533096504617,0.0311191781942731
0.046943203243898,0.997,0.0469273210325779,0.0470685266124151
0.0263900951541162,0.149,0.00484096790892262,0.0324897175095478
0.0270357605465221,0.726,0.0236158206680744,0.0325286786061631
0.0235558771655353,0.816,0.0217854000068791,0.0266977941260774
0.0303806636450306,0.896,0.0295149019949839,0.0329407388336874
0.0180452187561677,0.531,0.0131745099436067,0.0248107531894664
0.0328028923713713,0.962,0.0326300557707029,0.0339189768926225
0.0244556589189618,0.591,0.0161415269446369,0.0273122283327189
0.0297957742592698,0.095,0.00292381912095773,0.0307770433785025
0.0272440600371404,0.194,0.00599963815499369,0.0309259698711015
0.0312034951121183,0.87,0.0298702409941078,0.034333610338055
0.0432152109096818,0.977,0.0431372821442011,0.0441527964628465
0.0298302010288194,0.765,0.027492149960901,0.0359374509292823
0.02496439565471,0.774,0.0220501516580351,0.0284885680336371
0.0343646577851486,0.729,0.0312526571465585,0.0428705859349225
0.0314007262422269,0.954,0.0310936909287823,0.0325929674305894
0.034460938180668,0.884,0.0335451328099815,0.0379469828167211
0.0347756348173325,0.959,0.0346277027499547,0.0361081363398902
0.0217530551590883,0.832,0.020424608273413,0.0245488080209291
