"tf.blind","z.total","multiplied.mean","cond.exp"
0.0536615006114656,0.956,0.0533429512028772,0.0557980661117962
0.0764320948818783,0.999,0.0764294837055981,0.0765059896952934
0.0479858847235406,0.996,0.0479740152142833,0.0481666819420515
0.0692080685850687,1,0.0692080685850687,0.0692080685850687
0.0872056183154557,0.994,0.0871794424323203,0.0877056764912679
0.032992997408979,0.55,0.0233876641979703,0.0425230258144914
0.0687045023963933,0.946,0.0683366045819267,0.0722374255622904
0.0393438522493019,0.738,0.0349011513626635,0.0472915330117391
0.0295660548572802,0.413,0.0185484813706681,0.0449115771686879
0.0533856626484711,0.564,0.0463507271889459,0.0821821404059325
0.116798627575701,1,0.116798627575701,0.116798627575701
0.0738217189323054,0.858,0.0691769425441694,0.0806258071610366
0.076652407288294,0.996,0.076629702501211,0.0769374523104529
0.0457143752165882,0.941,0.0452893626792277,0.0481289720289348
0.0614019142104684,1,0.0614019142104684,0.0614019142104684
0.0820471477377997,1,0.0820471477377997,0.0820471477377997
0.0607439865484483,0.989,0.0606544614829547,0.061329081378114
0.0783607384857165,1,0.0783607384857165,0.0783607384857165
0.0809655540527755,0.998,0.0809605621081663,0.0811228077236135
0.0421949043187063,0.833,0.0404711650687253,0.0485848320152764
0.0678061110576855,0.95,0.0674600989668875,0.0710106304914605
0.0922210204103331,1,0.0922210204103331,0.0922210204103331
0.0556955706176687,0.971,0.0555006380606061,0.057158226632962
0.0971079888457699,0.999,0.0971049187373178,0.0972021208581759
0.0593110935066605,0.67,0.0521468517605265,0.0778311220306366
0.0875714576280524,0.991,0.0875458287510737,0.088340896822476
0.0906852928690664,0.999,0.0906830273395223,0.090773801140663
0.0573663545256213,1,0.0573663545256213,0.0573663545256213
0.0470756307680218,0.986,0.0470194173990864,0.0476870359017104
0.0596205850317031,0.994,0.0596089044244024,0.059968716724751
0.051281704548818,0.747,0.0471534173195769,0.0631237179646277
0.0816894558009674,0.941,0.0811773477284042,0.0862671070440002
0.0580444078131569,0.826,0.0559776257650419,0.0677695227179684
0.139483511053914,1,0.139483511053914,0.139483511053914
0.0937910221924831,0.998,0.0937863320030579,0.0939742805641862
0.048342157065312,0.994,0.0483168157866855,0.0486084665862027
0.0405316815996577,0.849,0.0389880145117639,0.0459222785768715
0.0952712509295725,1,0.0952712509295725,0.0952712509295725
0.0455360499145072,0.892,0.0445284185482014,0.0499197517356518
0.0755431044362551,1,0.0755431044362551,0.0755431044362551
0.0689869257090252,0.999,0.0689859578494126,0.0690550128622749
0.0748660462937182,1,0.0748660462937182,0.0748660462937182
0.124306330698408,1,0.124306330698408,0.124306330698408
0.130965170205753,1,0.130965170205753,0.130965170205753
0.0585994697425913,0.997,0.0585955287591388,0.0587718442920148
0.0350016367462539,0.191,0.0103595849016683,0.0542386644066401
0.0777695452038028,1,0.0777695452038028,0.0777695452038028
0.0693094557774988,1,0.0693094557774988,0.0693094557774988
0.064877263118041,0.997,0.0648653290475364,0.0650605105792742
0.0599533481280793,0.984,0.0599001831682393,0.0608741698864221
0.112237189388778,1,0.112237189388778,0.112237189388778
0.0318196850538533,0.512,0.0238552552904617,0.0465922954891831
0.0615052345706588,0.817,0.0598431057948869,0.0732473755139375
0.0818484695941249,1,0.0818484695941249,0.0818484695941249
0.0740640208530669,1,0.0740640208530669,0.0740640208530669
0.0640682411654706,0.612,0.0505134443528803,0.0825383077661443
0.087190337403055,0.964,0.0868745467042091,0.0901188243819597
0.0332786356120505,0.134,0.00609877129286707,0.0455132186034856
0.062480199393252,0.999,0.0624770764296738,0.0625396160457195
0.0522569260305704,0.993,0.052240858363939,0.0526091222194753
0.0398145427104614,0.637,0.0328805774716368,0.0516178610229777
0.079617227154218,0.998,0.0796121026832649,0.0797716459752154
0.0747499767675402,1,0.0747499767675402,0.0747499767675402
0.0395079118287424,0.722,0.0348895823352418,0.048323521239947
0.0488082384571795,0.99,0.0487621292643601,0.0492546760246061
0.164969870677073,1,0.164969870677073,0.164969870677073
0.0503625803009724,0.904,0.0497073559713218,0.0549860132426126
0.0684447101073013,0.994,0.068429807837957,0.0688428650281257
0.0566699309706778,0.996,0.0566651303376992,0.0568927011422683
0.0602427144345106,1,0.0602427144345106,0.0602427144345106
0.076665483893995,1,0.076665483893995,0.076665483893995
0.0764055602262475,0.962,0.0761783264351389,0.0791874495167764
0.101582888990793,1,0.101582888990793,0.101582888990793
0.0406137794807206,0.093,0.00476027674402893,0.0511857714411713
0.0990750622302798,1,0.0990750622302798,0.0990750622302798
0.0432625553729963,0,0,NA
0.102231033238135,0.988,0.102163824470132,0.103404680637786
0.0248483033856043,0.067,0.00269669415701492,0.0402491665226107
0.0367928020984723,0.928,0.0362081331616791,0.0390173848724991
0.0585934024042998,0.64,0.0487579577221173,0.0761843089408082
0.0975362648908161,1,0.0975362648908161,0.0975362648908161
0.0568072002241852,0.99,0.0567699899669074,0.0573434242089974
0.115347733286009,1,0.115347733286009,0.115347733286009
0.0889213595963913,0.994,0.0888963715077906,0.089432969323733
0.0708870987058863,1,0.0708870987058863,0.0708870987058863
0.0990123857102105,1,0.0990123857102105,0.0990123857102105
0.067918919286154,1,0.067918919286154,0.067918919286154
0.0962614357660697,1,0.0962614357660697,0.0962614357660697
0.0414992154328425,0.928,0.0409122047234453,0.0440864275037126
0.0728678297503208,1,0.0728678297503208,0.0728678297503208
0.081810177859818,0.967,0.0815388696814677,0.0843214784710111
0.0801278501768015,1,0.0801278501768015,0.0801278501768015
0.0549390145048993,0.933,0.0545575268024262,0.0584753770658373
0.0803381536954815,1,0.0803381536954815,0.0803381536954815
0.0283464767884637,0.804,0.0261470517790578,0.0325212086804202
0.0458778196461913,0.785,0.043916532856407,0.0559446278425567
0.0536649769686566,0.981,0.0535330881331249,0.0545699165475279
0.054012263008223,0.956,0.0534372759024043,0.0558967321154857
0.0590827804507563,0.969,0.0587888609384751,0.0606696191315533
0.0588263396027443,0.999,0.0588236853980983,0.0588825679660644
0.0904173112404892,1,0.0904173112404892,0.0904173112404892
0.0480328870537187,0.968,0.0478230557473573,0.0494039832100798
0.100086479953767,1,0.100086479953767,0.100086479953767
0.0450462381106366,0.683,0.039854798015527,0.0583525593199517
0.0733174441216998,0.958,0.0730132133783196,0.0762142102070142
0.0689620191563201,0.994,0.0689433347559701,0.0693594917062073
0.139520087591822,1,0.139520087591822,0.139520087591822
0.0815511804492501,0.996,0.0815359826877772,0.0818634364335112
0.0554176478503342,0.991,0.0553772942270328,0.055880216172586
0.054650026337854,0.756,0.0500278438077272,0.0661743965710678
0.0502168088045966,0.991,0.0501820720630451,0.0506378123744149
0.0593048826460096,0.996,0.0592902260245528,0.0595283393820811
0.078604992755727,0.998,0.0786034034557674,0.0787609253063801
0.0603777183537988,0.903,0.0592466293164544,0.0656108851787978
0.0482108972072516,0.83,0.0463182308067369,0.0558050973575144
0.0417717867172219,0.908,0.0410168540970523,0.0451727468029211
0.0509814992647747,1,0.0509814992647747,0.0509814992647747
0.0750099607978907,0.995,0.0749923152285195,0.0753691610336879
0.0729947126314525,0.982,0.0728862023531211,0.0742222019889217
0.101643191217095,0.986,0.10155546713638,0.102997431172799
0.0481880890707837,0.794,0.0455573707430966,0.057377041238157
0.0497269662206893,0.832,0.047792159467326,0.0574424993597668
0.0701380103520685,1,0.0701380103520685,0.0701380103520685
0.0800250925929877,0.998,0.0800225561387522,0.0801829219827177
0.0939663283188561,0.991,0.0939125617027623,0.0947654507595986
0.0734890587876113,0.994,0.073464424926851,0.0739078721598098
0.0916181478592823,1,0.0916181478592823,0.0916181478592823
0.0746544048005117,0.984,0.0745623179273968,0.0757747133408504
0.0560642252672343,0.58,0.0480095829599436,0.0827751430343854
0.0674365048268511,0.969,0.0672563039433861,0.0694079504059712
0.0523336069134859,0.998,0.0523314818801298,0.0524363545893084
0.0331535076918267,0.714,0.0292481564779917,0.0409638045910248
0.0616033517130229,0.99,0.0615628312693341,0.0621846780498324
0.082797264138897,0.995,0.0827811150947833,0.0831971005977721
0.0915853411759642,1,0.0915853411759642,0.0915853411759642
0.036162652949682,0.987,0.0361218742726645,0.0365976436399843
0.0455561067703703,0.886,0.0439938860646051,0.0496544989442495
0.105720694560361,1,0.105720694560361,0.105720694560361
0.0658405274506006,0.999,0.0658381579771827,0.0659040620392219
0.0523601493084999,0.996,0.0523471389588554,0.0525573684325857
0.0581187945591724,0.994,0.0580896311041848,0.0584402727406285
0.10002138338547,0.975,0.0998983352668315,0.102459831042904
0.0865587750539006,1,0.0865587750539006,0.0865587750539006
0.0794437944435777,0.997,0.0794287775485391,0.0796677808912127
0.0595036194059525,0.999,0.0595022405814588,0.0595618023838426
0.0671268936708527,0.975,0.0669650311372755,0.0686820832177185
0.0592410627039803,1,0.0592410627039803,0.0592410627039803
0.0326026341596392,0.455,0.02333013762317,0.0512750277432308
0.0781966385335102,1,0.0781966385335102,0.0781966385335102
0.076585159959439,0.887,0.0747496756007636,0.0842724640369375
0.0665704999408833,1,0.0665704999408833,0.0665704999408833
0.0535133699518638,0.999,0.0535113782066419,0.0535649431497917
0.0890918627779612,1,0.0890918627779612,0.0890918627779612
0.0428407893847231,0.447,0.0310056377590914,0.0693638428615021
0.110946108024764,1,0.110946108024764,0.110946108024764
0.0569814348047135,0.93,0.0562491996829101,0.0604830104117313
0.0488353791734343,0.976,0.0487261667668546,0.0499243511955478
0.0554118744965035,0.979,0.0552658463029201,0.0564513241092136
0.0744500410294252,0.997,0.0744358243628745,0.0746598037741971
0.0746997539183785,0.993,0.0746712433765002,0.0751976267638472
0.0558330686874645,0.999,0.055830288925352,0.0558861751004524
0.0545500051707333,0.964,0.0542917958948685,0.056319290347374
0.0888821013284545,1,0.0888821013284545,0.0888821013284545
0.0805499478751753,0.998,0.0805439052118793,0.0807053158435664
0.0417808739561662,0.874,0.0406881787529183,0.0465539802664969
0.0679444934269026,0.994,0.0679286037194845,0.0683386355326806
0.0885871592663585,1,0.0885871592663585,0.0885871592663585
0.047138034266391,0.982,0.0470698014824507,0.0479325880676687
0.0735367201253499,0.993,0.0734896772919422,0.074007731411825
0.0857771732506695,0.997,0.0857692107172508,0.0860272925950359
0.0840184058473957,1,0.0840184058473957,0.0840184058473957
0.0551117960998291,0.913,0.0544549931162306,0.0596440231284015
0.0626743879233956,1,0.0626743879233956,0.0626743879233956
0.0634407061786163,1,0.0634407061786163,0.0634407061786163
0.0811591644788176,1,0.0811591644788176,0.0811591644788176
0.0276898162692326,0,0,NA
0.0716362353502215,0.995,0.0716188993109007,0.0719787932772872
0.0955340763146251,1,0.0955340763146251,0.0955340763146251
0.0782360423129488,0.997,0.0782305487455499,0.0784659465853058
0.0687371395635581,1,0.0687371395635581,0.0687371395635581
0.0759058780866084,0.998,0.075904109155949,0.0760562215991473
0.0233814242300555,0.073,0.00329088470467403,0.0450806123927949
0.0508838922664091,0.985,0.0508340373643411,0.0516081597607524
0.0482689112793037,0.578,0.0351258121032985,0.0607713012167795
0.0719009644417323,1,0.0719009644417323,0.0719009644417323
0.051120417927241,0.644,0.0398714331909567,0.0619121633399949
0.0863919864573337,1,0.0863919864573337,0.0863919864573337
0.075490565027002,1,0.075490565027002,0.075490565027002
0.0649648220017216,0.993,0.064945236853133,0.0654030582609597
0.0576941814695887,1,0.0576941814695887,0.0576941814695887
0.0642183709313943,1,0.0642183709313943,0.0642183709313943
0.0561414223803871,0.996,0.0561258423210976,0.0563512473103389
0.0491056373716659,0.875,0.0479989605430491,0.0548559549063418
0.0589251308000877,0.99,0.0588847595675247,0.0594795551187118
0.0486723104702974,1,0.0486723104702974,0.0486723104702974
0.0687986527016171,0.997,0.0687926310365142,0.068999629926293
0.0846637876443095,1,0.0846637876443095,0.0846637876443095
0.0931528561872149,0.993,0.0931329945606305,0.0937895212090941
0.0454809335609226,0.995,0.0454697572816896,0.0456982485243112
0.0514071973892777,0.998,0.0514014510063157,0.051504459926168
0.0602079121660079,0.996,0.0601940591174289,0.0604358023267359
0.0896473747706833,1,0.0896473747706833,0.0896473747706833
0.0545464727647548,0.842,0.0519371347783633,0.0616830579315479
0.0752211978182892,0.999,0.075219461973647,0.0752947567303774
0.0585708060290734,0.902,0.0578592952426324,0.0641455601359561
0.0799869840546818,1,0.0799869840546818,0.0799869840546818
0.0580135121478518,0.811,0.0556560485252528,0.068626447010176
0.0335805089995703,0.531,0.0230437672503535,0.0433969251419086
0.110538820103973,1,0.110538820103973,0.110538820103973
0.0361366016148239,0.768,0.0338709394916143,0.0441027857963728
0.027704642514523,0.069,0.00208659313541959,0.0302404802234723
0.0861411755944553,0.985,0.0860674923514627,0.08737816482382
0.0875920203040522,0.998,0.0875862193658816,0.0877617428515848
0.0388297162659046,0.75,0.0364100933809644,0.0485467911746193
0.0279800821251686,0.621,0.0198770453267465,0.0320081245197206
0.0244573892101508,0.708,0.0216094014655844,0.0305217534824638
0.0527378180071636,0.989,0.0526930420499731,0.0532791122851093
0.0403129416219458,0.763,0.0375799716629168,0.0492529117469421
0.0264107179674732,0.75,0.0237007642215219,0.0316010189620292
0.0286510470203761,0.416,0.012936272151392,0.0310968080562307
0.0289998071652756,0.898,0.028165191983113,0.0313643563286336
0.0293346114027848,0.295,0.0109053417914483,0.0369672603099941
0.0359256897880399,0.929,0.0353999998275636,0.0381054895883355
0.0438842266718622,0.964,0.0436504561397195,0.0452805561615348
0.0359499858030236,0.843,0.0339043493402595,0.0402186824914111
0.0287340143010176,0.492,0.0160178728234356,0.0325566520801537
0.0281635491185931,0.291,0.0103559468675196,0.0355874462801361
0.0328298488478626,0.967,0.0327180209113136,0.0338345614387938
0.0383716190120318,0.791,0.0351032071237687,0.0443782643789743
0.0422026824249257,0.984,0.0421325694397783,0.0428176518696934
0.039158885951174,0.942,0.0387854861706696,0.0411735521981631
0.0221398078055413,0.548,0.0162112957228552,0.0295826564285679
0.0427105855517684,0.964,0.0424492883841362,0.0440345315188135
0.020044807964299,0.628,0.0152325020297482,0.0242555764804908
0.0232216363940976,0.631,0.0178476958491412,0.0282847794756596
0.0302388142558507,0.881,0.0294386636314804,0.0334150552003183
0.0353059092368474,0.931,0.0346989406286939,0.0372706129201868
0.0420672226634929,0.873,0.0402321961762103,0.0460849898925662
0.0432738420411325,0.847,0.0419508125320968,0.0495287042881899
0.0318273466831528,0.908,0.0308523029759422,0.0339783072422271
0.0187935260413755,0.237,0.00634733523980121,0.0267820052312287
0.0299188460329612,0.851,0.0282704159712879,0.0332202302835345
0.0237855820847734,0.608,0.0196720673766021,0.0323553739746745
0.0228762877817838,0.647,0.0187935500986539,0.0290472180813816
0.0355228071553342,0.251,0.00857451865610661,0.0341614289087913
0.0266092689294631,0.796,0.0246630453944662,0.0309837253699324
0.023310444655421,0.837,0.0222577378729152,0.0265922794180587
0.0305149123249,0.912,0.0297140201488909,0.0325811624439593
0.0320578486796167,0.969,0.0319299339874119,0.0329514282635829
0.0196884608230417,0.412,0.0123341327617082,0.0299372154410394
0.0251105011563194,0.876,0.0242451892734774,0.0276771567048829
0.0326637142251274,0,0,NA
0.0290976123496843,0.847,0.0272468874534601,0.0321686982921607
0.0248806703871346,0.73,0.0215277565162833,0.0294900774195662
0.03135369219067,0.813,0.0287076620375537,0.0353107774139652
0.0200774318236354,0.279,0.00873457498743432,0.0313067203850692
0.0300284491501699,0.952,0.0298438039112762,0.0313485335202481
0.0306887689191775,0.95,0.0304432289755018,0.0320455041847387
0.0272374881379771,0.081,0.00208824544259907,0.0257808079333219
0.0248238167381604,0.765,0.0225879018622365,0.0295266691009628
0.0304059021440723,0,0,NA
0.027014560231864,0.809,0.0248953689674688,0.0307730147929157
0.0319571321432874,0.979,0.0318658181014973,0.032549354546984
0.0383039015944269,0.993,0.0382732425108334,0.0385430438175562
0.0216747253163752,0.46,0.0126762748159444,0.0275571191650964
0.0247996916080007,0.84,0.0231258571498885,0.0275307823212958
0.0253453629344795,0.402,0.014886003988005,0.0370298606666791
0.0291229982190094,0.93,0.0286483729645759,0.0308047021124472
0.0356319207810465,0.509,0.0259565344979457,0.0509951561845692
0.025651529500139,0.755,0.0234706320057449,0.0310869298089336
0.0263594517830937,0.876,0.0249927568705848,0.0285305443728138
0.0370098767439285,0.439,0.0148566245769277,0.0338419694235256
0.0304179722684137,0.919,0.0298870695272016,0.0325212943712749
0.0248340955838199,0.31,0.00876979488002143,0.0282896609032949
0.0262189047079034,0.941,0.0258781042215183,0.027500642105758
0.0312409846945824,0.847,0.029587219724582,0.034931782437523
0.0342073141636339,0.841,0.0327013575799502,0.0388838972413201
0.0322306227753474,0.977,0.0320998629778621,0.0328555404072284
0.035588584474469,0.807,0.0318033251634651,0.0394093248617907
0.0373182880294249,0.902,0.0363594811803838,0.0403098460979865
0.0404000118625323,0.974,0.0402544941514497,0.0413290494368067
0.0207119496159987,0.313,0.00838269456369752,0.0267817717690017
0.0342294677993201,0.758,0.0282882092498042,0.0373195372688709
0.03294570191779,0.835,0.0313707987291001,0.0375698188372456
0.0322726807659135,0.915,0.0315364632271506,0.0344660800296728
0.0273134384394474,0.809,0.0259251695355332,0.0320459450377419
0.0315821851698122,0.939,0.0313243041077331,0.0333592163021652
0.0192839802310918,0.161,0.00397497693542807,0.0246892977355781
0.0268545858206628,0.434,0.016308238234027,0.0375765857926889
0.0442378717736598,0.981,0.0441315592714305,0.0449862989515092
0.0271399246754275,0.696,0.0233082855531134,0.0334889160245882
0.0283482037382845,0.967,0.0281832078199431,0.0291449925749153
0.0494395055260239,0.987,0.0493849031249102,0.0500353628418543
0.0294231922573507,0.713,0.02652778877896,0.0372058748653015
0.0330457347212434,0.705,0.0284178672545824,0.0403090315667835
0.0223046089261855,0.352,0.00784938475943181,0.0222993885211131
0.0447401070304608,0.866,0.0423626068158332,0.0489175598335257
0.0342398638540805,0.923,0.0336233708491138,0.0364283541160496
0.0450734932292849,0.929,0.0445490681922711,0.0479537870745652
0.0286964560447656,0.344,0.0138034350318523,0.0401262646274778
0.0279390232982334,0.176,0.00714605854377415,0.0406026053623531
0.0427791443812579,0.914,0.0421308801470547,0.0460950548654866
0.0318648244083209,0.566,0.0251947826226802,0.0445137502167494
0.0190298849912054,0.325,0.00770455389367121,0.0237063196728345
0.0311594163363352,0.918,0.0304415664957335,0.0331607478167032
0.0477251581818066,0.984,0.0476531831259079,0.0484280316320202
0.0246511913207743,0.433,0.012639619801323,0.0291908078552494
0.0394975723847337,0.648,0.0318360171845383,0.0491296561489789
0.0379444560048237,0.985,0.0379110378320262,0.0384883632812448
0.0411760016047261,0.978,0.041099910581098,0.0420244484469304
0.0341764461781162,0.888,0.0332090957498824,0.0373976303489667
0.0256750218354287,0.521,0.0173016771853201,0.0332085934459119
0.0276402919614359,0.501,0.0185280316824766,0.0369820991666201
0.0378473846756682,0.976,0.0377502762491034,0.0386785617306387
0.0345883723144769,0.714,0.030356776416014,0.0425164935798515
0.0390449869024486,0.702,0.0331005523251415,0.047151783938948
0.0399341138261687,0.976,0.0397952205766633,0.0407737915744501
0.0484048813625744,0.909,0.0476612141256305,0.0524325787960731
0.0194015784719773,0.177,0.00506486885840064,0.0286150782960488
0.0263970944403039,0.414,0.0150997426893937,0.0364728084284873
0.0318826763892231,0.421,0.0182030811548026,0.0432377224579633
0.0309363227197923,0.94,0.0306982625028086,0.0326577260668177
0.0276070276382383,0.49,0.0153944165263831,0.0314171765844552
0.0352516113828163,0.283,0.0113295694706298,0.0400338143838509
0.0299115042281322,0.941,0.0295753275140984,0.0314296785484574
0.0276172598303591,0.906,0.0269112558894302,0.029703372946391
0.0222040618866535,0.655,0.0164291340164623,0.0250826473533775
0.0411921400498783,0.905,0.0398425381933554,0.0440249040810557
0.0336884500420121,0.977,0.0335897983670188,0.0343805510409609
0.0227991680200452,0.687,0.0193206891153522,0.0281232738214733
0.0396966457993182,0.934,0.0391499891750233,0.0419164766327872
0.0176373942128496,0.399,0.0110426219668675,0.0276757442778634
0.0532394873738336,0.995,0.0532261010937605,0.0534935689384528
0.0299139517987614,0.897,0.0292265065005546,0.032582504459927
0.0287461616789063,0.76,0.0253509813093829,0.0333565543544512
0.0224881009543337,0.47,0.0157552600289399,0.0335218298488083
0.0259511245991415,0.491,0.0151405000654334,0.0308360490131026
0.0292267532537932,0.869,0.0279586214574931,0.0321733273388873
0.0233699916319258,0.461,0.0132070012327548,0.0286485926957805
0.0367667765507311,0.91,0.035859666326799,0.0394062267327462
0.0329961489029501,0.938,0.0326696070648763,0.0348290053996549
0.0263603964051312,0.638,0.0202158323760002,0.0316862576426335
0.0332116222739374,0.904,0.0324796242664808,0.0359287879053991
0.0220715912025002,0.158,0.00517076299023134,0.0327263480394388
0.0342147875529102,0.846,0.0326718346025622,0.038619189837544
0.0546288735718216,0.989,0.0545828607488221,0.0551899502010335
0.042890255997577,0.941,0.0424212396663937,0.0450810198367627
0.0278889908520783,0.895,0.0271431202384262,0.0303275086462862
0.0242714242712588,0.779,0.0221940936476056,0.0284904924872985
0.0296671969452735,0.948,0.0293186189600792,0.0309268132490287
0.0271156922998795,0.954,0.0269551047087076,0.0282548267386872
0.028843042387704,0.839,0.0264145920895941,0.031483423229552
0.0266326918561415,0.082,0.00208732279348132,0.0254551560180649
0.0229294818568517,0.787,0.0203283777213362,0.0258302131147855
0.0325754716521184,0.943,0.0323112930239187,0.0342643616372415
0.0308230900827233,0,0,NA
0.0317124311313401,0.53,0.0196155026815656,0.0370103824180482
0.0476237443368394,0.984,0.0475757813052451,0.0483493712451678
0.0273630770559055,0.491,0.0151662283708691,0.0308884488205074
0.02931189091291,0.731,0.0250957467947004,0.0343307069694944
0.0306959855476976,0.92,0.0302196196038239,0.0328474126128521
0.0299086812624966,0.687,0.0254509334985027,0.0370464825305717
0.0348010723926074,0.932,0.0343104918406802,0.0368138324470818
0.0226590690725517,0.655,0.0182976415522703,0.0279353306141531
0.0229544534358102,0.224,0.00806537180440697,0.0360061241268168
0.0541961782021102,0.922,0.0534828322804219,0.0580074102824532
0.0226829313418273,0.577,0.0167412499681024,0.0290142980383057
0.030998168991598,0.849,0.0299400740816159,0.0352651049253427
0.052767967109674,1,0.052767967109674,0.052767967109674
0.0226718842143207,0.781,0.02063097499368,0.0264161011442765
0.0328985696377331,0.79,0.0298798544851467,0.0378226006141098
0.0315351172703311,0.829,0.0291959194321454,0.0352182381569909
0.0313919495855629,0.389,0.0183613038987544,0.0472012953695485
0.0362632967349925,0.982,0.0361914201016048,0.0368548066207788
0.0381217287430971,0.875,0.0368512074605152,0.0421156656691603
0.0414568739517862,0.896,0.0400264691456578,0.0446723986000645
0.0380760236773223,0.992,0.0380491898962877,0.0383560382019029
0.0269448877054078,0.532,0.0172431689369671,0.0324119716860283
0.0431107867005363,0.985,0.0430678305431422,0.0437236858306012
0.0228611388002646,0.041,0.000975800508487995,0.0238000124021462
0.0231046317232939,0.091,0.00326263432246096,0.0358531244226479
0.0305784468394119,0.044,0.00192777391599432,0.0438130435453254
0.0232816929377765,0.559,0.0155349524637695,0.0277906126364391
0.0254370721296416,0.653,0.0215715888068198,0.0330345923534759
0.0319926137279193,0.924,0.0315381977536473,0.0341322486511334
0.0344719936108796,0.921,0.0340516856256062,0.0369725142514725
0.0264441955407859,0.587,0.0201295764330768,0.0342922937531121
0.0332374843887934,0.73,0.0299519401064948,0.0410300549404038
0.021065289541645,0.902,0.0205000314079016,0.0227273075475627
0.0491240749265959,0.999,0.0491224411680862,0.0491716127808671
0.0326299096136302,0.919,0.031920755214887,0.0347342276549369
0.0499876191271637,0.991,0.0499484272514427,0.0504020456624044
0.031932343610405,0.746,0.028546815994322,0.0382665093757667
0.0281746330496184,0.75,0.0238127959506365,0.0317503946008486
0.0268110933202554,0.894,0.0262075575643389,0.0293149413471352
0.0236364375011435,0.146,0.00685419841797994,0.046946564506712
0.0220602926620497,0.536,0.0134861007460696,0.0251606357202792
0.0324357526746682,0.923,0.0318136047301392,0.0344676107585474
0.0262517301726959,0.942,0.0259769439449846,0.0275763736146334
0.0458055259523206,0.98,0.045728766121804,0.0466620062467388
0.0476446789233915,0.897,0.0461544163184154,0.0514541987942201
0.0304392352895393,0.792,0.0256201794887616,0.0323487114757091
0.0335522671120618,0.88,0.0326634087057063,0.0371175098928481
0.0191598542386906,0.369,0.0102037709805562,0.0276524958822662
0.0299765307613554,0.869,0.0285722006646354,0.032879402375875
0.031568153685211,0.181,0.00505108235992479,0.0279065323752751
0.0174646063412203,0.094,0.00242233103735838,0.0257694791208338
0.032782262626666,0.799,0.0292925266528787,0.0366614851725641
0.0516901886836267,0.999,0.0516883829047107,0.0517401230277384
0.0312093512521511,0.028,0.000936462206654047,0.0334450788090731
0.0204875683943157,0.671,0.017006128188745,0.0253444533364307
0.0324822006923122,0.558,0.018686987579868,0.0334892250535268
0.027092241323665,0.527,0.0210476668165159,0.0399386467106564
0.0336510819231133,0.907,0.0329792138272691,0.0363607649694257
0.0293286608770072,0.61,0.0244545702967087,0.0400894595028011
0.0376231541148882,0.225,0.0156166829587182,0.0694074798165251
0.0274582500138195,0.33,0.0110752009122648,0.033561214885651
0.0221557045566246,0.719,0.0191272547207189,0.0266025795837536
0.0339228984943392,0.646,0.0258199128654687,0.0399689053645027
0.0281013514468863,0.863,0.0258395384498762,0.0299415277518844
0.0302801701066268,0.972,0.0301736988463752,0.0310429000477111
0.0287199449976884,0.416,0.0146838111420041,0.03529762293751
0.0256610101339,0.724,0.0205083290161805,0.028326421293067
0.034999131300324,0.898,0.0338323496567654,0.037675222334928
0.0462114220340044,0.911,0.0451570618014054,0.049568673766636
0.0332190132110428,0.718,0.0269249924614061,0.0374999895005656
0.0261417132611159,0.404,0.0122253301298248,0.0302607181431308
